,name,actual_deathdate,temperature,gpt_deathdate,date_difference,abs_date_difference,is_accurate,year_month,year_month_formatted
4820,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4821,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4822,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4823,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4824,John Aniston,2022-11-11,0.5,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4825,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4826,John Aniston,2022-11-11,0.5,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4827,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4828,John Aniston,2022-11-11,0.5,,,,False,2022-11,Nov 2022
4829,John Aniston,2022-11-11,0.5,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4830,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4831,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4832,John Aniston,2022-11-11,0.75,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4833,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4834,John Aniston,2022-11-11,0.75,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4835,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4836,John Aniston,2022-11-11,0.75,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4837,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4838,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4839,John Aniston,2022-11-11,0.75,,,,False,2022-11,Nov 2022
4840,John Aniston,2022-11-11,1.0,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4841,John Aniston,2022-11-11,1.0,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4842,John Aniston,2022-11-11,1.0,,,,False,2022-11,Nov 2022
4843,John Aniston,2022-11-11,1.0,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4844,John Aniston,2022-11-11,1.0,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4845,John Aniston,2022-11-11,1.0,,,,False,2022-11,Nov 2022
4846,John Aniston,2022-11-11,1.0,,,,False,2022-11,Nov 2022
4847,John Aniston,2022-11-11,1.0,2022-11-11,0.0,0.0,True,2022-11,Nov 2022
4848,John Aniston,2022-11-11,1.0,,,,False,2022-11,Nov 2022
4849,John Aniston,2022-11-11,1.0,,,,False,2022-11,Nov 2022
4850,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4851,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4852,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4853,Budd Friedman,2022-11-12,0.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4854,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4855,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4856,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4857,Budd Friedman,2022-11-12,0.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4858,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4859,Budd Friedman,2022-11-12,0.0,,,,False,2022-11,Nov 2022
4860,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4861,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4862,Budd Friedman,2022-11-12,0.25,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4863,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4864,Budd Friedman,2022-11-12,0.25,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4865,Budd Friedman,2022-11-12,0.25,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4866,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4867,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4868,Budd Friedman,2022-11-12,0.25,,,,False,2022-11,Nov 2022
4869,Budd Friedman,2022-11-12,0.25,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4870,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4871,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4872,Budd Friedman,2022-11-12,0.5,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4873,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4874,Budd Friedman,2022-11-12,0.5,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4875,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4876,Budd Friedman,2022-11-12,0.5,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4877,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4878,Budd Friedman,2022-11-12,0.5,,,,False,2022-11,Nov 2022
4879,Budd Friedman,2022-11-12,0.5,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4880,Budd Friedman,2022-11-12,0.75,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4881,Budd Friedman,2022-11-12,0.75,,,,False,2022-11,Nov 2022
4882,Budd Friedman,2022-11-12,0.75,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4883,Budd Friedman,2022-11-12,0.75,,,,False,2022-11,Nov 2022
4884,Budd Friedman,2022-11-12,0.75,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4885,Budd Friedman,2022-11-12,0.75,,,,False,2022-11,Nov 2022
4886,Budd Friedman,2022-11-12,0.75,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4887,Budd Friedman,2022-11-12,0.75,,,,False,2022-11,Nov 2022
4888,Budd Friedman,2022-11-12,0.75,,,,False,2022-11,Nov 2022
4889,Budd Friedman,2022-11-12,0.75,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4890,Budd Friedman,2022-11-12,1.0,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4891,Budd Friedman,2022-11-12,1.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4892,Budd Friedman,2022-11-12,1.0,,,,False,2022-11,Nov 2022
4893,Budd Friedman,2022-11-12,1.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4894,Budd Friedman,2022-11-12,1.0,,,,False,2022-11,Nov 2022
4895,Budd Friedman,2022-11-12,1.0,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4896,Budd Friedman,2022-11-12,1.0,,,,False,2022-11,Nov 2022
4897,Budd Friedman,2022-11-12,1.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4898,Budd Friedman,2022-11-12,1.0,2022-11-11,-1.0,1.0,True,2022-11,Nov 2022
4899,Budd Friedman,2022-11-12,1.0,2022-11-12,0.0,0.0,True,2022-11,Nov 2022
4900,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4901,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4902,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4903,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4904,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4905,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4906,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4907,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4908,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4909,Irene Cara,2022-11-25,0.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4910,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4911,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4912,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4913,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4914,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4915,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4916,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4917,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4918,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4919,Irene Cara,2022-11-25,0.25,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4920,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4921,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4922,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4923,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4924,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4925,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4926,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4927,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4928,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4929,Irene Cara,2022-11-25,0.5,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4930,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4931,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4932,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4933,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4934,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4935,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4936,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4937,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4938,Irene Cara,2022-11-25,0.75,,,,False,2022-11,Nov 2022
4939,Irene Cara,2022-11-25,0.75,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4940,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4941,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4942,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4943,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4944,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4945,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4946,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4947,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4948,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4949,Irene Cara,2022-11-25,1.0,2022-11-25,0.0,0.0,True,2022-11,Nov 2022
4950,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4951,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4952,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4953,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4954,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4955,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4956,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4957,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4958,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4959,Clarence Gilyard,2022-11-28,0.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4960,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4961,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4962,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4963,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4964,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4965,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4966,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4967,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4968,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4969,Clarence Gilyard,2022-11-28,0.25,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4970,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4971,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4972,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4973,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4974,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4975,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4976,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4977,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4978,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4979,Clarence Gilyard,2022-11-28,0.5,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4980,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4981,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4982,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4983,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4984,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4985,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4986,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4987,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4988,Clarence Gilyard,2022-11-28,0.75,,,,False,2022-11,Nov 2022
4989,Clarence Gilyard,2022-11-28,0.75,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4990,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4991,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4992,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4993,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4994,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4995,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4996,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4997,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4998,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
4999,Clarence Gilyard,2022-11-28,1.0,2022-11-28,0.0,0.0,True,2022-11,Nov 2022
5000,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5001,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5002,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5003,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5004,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5005,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5006,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5007,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5008,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5009,Brad William Henke,2022-11-29,0.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5010,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5011,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5012,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5013,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5014,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5015,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5016,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5017,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5018,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5019,Brad William Henke,2022-11-29,0.25,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5020,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5021,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5022,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5023,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5024,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5025,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5026,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5027,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5028,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5029,Brad William Henke,2022-11-29,0.5,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5030,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5031,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5032,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5033,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5034,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5035,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5036,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5037,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5038,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5039,Brad William Henke,2022-11-29,0.75,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5040,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5041,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5042,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5043,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5044,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5045,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5046,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5047,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5048,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5049,Brad William Henke,2022-11-29,1.0,2022-11-29,0.0,0.0,True,2022-11,Nov 2022
5050,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5051,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5052,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5053,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5054,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5055,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5056,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5057,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5058,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5059,Christine McVie,2022-11-30,0.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5060,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5061,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5062,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5063,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5064,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5065,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5066,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5067,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5068,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5069,Christine McVie,2022-11-30,0.25,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5070,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5071,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5072,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5073,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5074,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5075,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5076,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5077,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5078,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5079,Christine McVie,2022-11-30,0.5,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5080,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5081,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5082,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5083,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5084,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5085,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5086,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5087,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5088,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5089,Christine McVie,2022-11-30,0.75,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5090,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5091,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5092,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5093,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5094,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5095,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5096,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5097,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5098,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5099,Christine McVie,2022-11-30,1.0,2022-11-30,0.0,0.0,True,2022-11,Nov 2022
5100,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
5101,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
5102,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
5103,John Hadl,2022-11-30,0.0,2022-12-05,5.0,5.0,True,2022-11,Nov 2022
5104,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
5105,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
5106,John Hadl,2022-11-30,0.0,,,,False,2022-11,Nov 2022
